sentiment,text
1,In case anyone was wondering @Mickali has the cuddling championship won.  Cuddling with @Mickali.
0,I'm totally getting sick again.  
1,"woke up to my alarm, which is @fridaynightboys then got a text (the summer set ring) from my mom saying she made breakfast, good morning. "
0,@Widgetty There are little places she can hide in (under my computer table is a favourite) but she like to be near one of us too 
0,I'm testing my layout......and it sucks...  TIME TO CHANGE!!(:
0,Said bye to VA  (for now) ...back in Greensboro (temporarily) &amp; Kansas bound tomorrow!
1,@dollydolful you've got mail 
0,work work work free lunch starts tomorrow....guess im not having lunch today 
1,i decided to quit drinking and eat healthy so i can lose some weigth until the upcoming poolparty 
0,@JNONEILL when i saw it the 3d was all sold out  but it was still amazing in its regular form
1,@Cinsoft Isn't that kinda what jQuery is? A wrapper around these annoying functions 
0,Really? Good job!@yeehaw104: I'm in a bit of pain. Bike ride gone bad 
1,I hope it won't be a lazy Sunday. 
1,john lloyd cruz + pharma in rehab + med surg 1 = doc A. haha. :]] hawig tlaga. it's 1 in 1  daw 
0,@HazelBlearsMP welcome to Twitter - hope you're not too downhearted at the moment - Gordon properly stitched you up 
0,i dont wanna get up early!!! 
0,"I need to get back in camp mode... To many bugs, to many noises, and my eyes burn "
1,Almost sophomores  Christy&lt;3Trey
1,@ScienceGeek2587 Love that episode. 
0,@NobleSamurai New features?  No ...  I now only get no suggestions from the Google Synonym tool error.  I broke MS with another update 
1,With my jordie for a little bit 
0,Wondering what Meats surprise is.Still didn't get an answer 
1,Whit my old friend Johi 
0,"@KikiD333 I'd offer to give you a ride on the 22nd, but I'll be in Charlotte "
0,Going to bed....work in the morning  oh joy!
1,@Aparna25 It is clear that I have moved on. Some people have not. 
0,Things are getting hectic at work 
1,One more time!  Shaq responds to twitter fans from his 'shaqberry'   http://is.gd/SrKt   
0,The depressing rainy season has set in.  Muggy and humid... phew.. 
0,lone night 
1,"@knitster morning  not morning for you though, is it?"
0,In Uni...bored  leave for America in 4 days!
1,"tonight, is the night &amp;&amp; im feel'n alright! "
1,"Exhausted, but most of the rooms in the townhouse look moved in now  just a few boxes strewn about"
1,Heading back to otown to see my rockstar boyfriend tonight at Backbooth. To Orlando fam: COME!! 
0,I may need a new saddle. 20-mile ride put a real hurting on me 
0,never thought i would miss the forum so much 
0,my internet is going crazy  can anyone see my profile pic or am i still a &quot;?&quot;
0,"@Sydeney I hate Spanish though. It hurts my brain  Haha, no me gusta uh i forgot how to say learn, espanol porque es muy feo. So fail haha"
0,no luck on Video yet  #ASOT400
0,"Hi @wplifestream the ff.im short links beginning with &quot;-&quot; are getting butchered.  ex. on my blog, blog.px.ns1.net"
0,Yuk just took a swig of my g&amp;t and got a greenfly in my mouth 
0,"All I have is my phone. No computer, no sims, no tv, no dvd player. Ugh I'm so bored. "
0,UNPAD - FAILED  grooooaaaaarr
0,i really really really want to see the hangover and pelham!!!!!!!!!!!!!!! but no one to go with  ugh
1,Sometimes @Grenhilda we need a little help from a friend! 
1,LA looking sweeter every day... 
1,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
1,Ok just finished pianoo  Teacher said I might be able to play BELLA'S LULLABY  I love it so much! Going to City Starrss  TTYL! &lt;3
1,"Good morning, advertising world. "
0,ohhh man im tired. :| whyyy. why must i go to school.. ?  DF.
0,@jwil1 not over here it isn't 
0,Heading to bed now after a tough baseball night and frustratingly not being able to complete some HW. Physical at 6:00 AM in the morning. 
1,@sinsir31 oh is it! lol good look thanks  did it change??
0,Wore my cute carousel horse ring last night &amp; the horse fell off the band. Couldn't find it.  RIP http://tinyurl.com/nutcdh: Wore my cu..
0,@shanamae but at least you actually got to see a little of the 80s! I was born in '93 
1,Time for the gym  Then lunch and maybe I'll play Tiger woods 10 since Brett is at work 
0,@EmmaHarckham Like the new Flickr pics. I have to wait until next month to play! 
1,Gorgeous Weather We Seem To Be Having In Manchester!! 
0,Testing twitter mobile SMS from Australia (expensive  )
0,@Mittons I can't make it to #SHRM09 either. 
1,lovely woolworths buffet lunch under the belt ... and now more work 
1,"@ireal Well alright. But #dollhouse is still fricking awesome. Elisha's performance in last weeks episode sold me there too, finally "
1,"@nickraes poor you, your tweeps are all with you^^try to be patient...I know, I wounldnt stay calm in that situation "
1,"ahhh i ate, shudnt skip dinner like that, but grey's was so captivating  Cookie time now, anyone want one?"
1,"@NaTashita Yeah? Well if ur not doing anything for 4th of july, it'll be at the oasis cienma "
0,@natalieridout seriously?? I may have go outside more today!! I was working inside yesterday 
1,I can't wait for the SYF results! oh goodness. 
0,"@SmashMe_EraseMe awwww  oh well, the video would work fine lol"
0,@AEphotoWPG its my bday on Sunday and I have nooo plans 
0,getting ready for work 
1,My favorite needs to upload the pics 
0,Do you ever get those days where you wake up in a bad mood? That is me today 
0,again CANT GO TO SLEEP !! 
0,School's out 
1,Listening to theCubicleMan (Douglas Knudson) at #360Flex ... &quot;The Great Mashup&quot; ... interesting so far. 
0,@pdwhite522  Sadly probably not until Wednesday.  sawy
0,@SuperM86 Having a break now and certainly NOT happy LOL  Not my idea of fun at all 
1,@elastique you're welcome! 
0,#iremember Nintendo gamepad that you had to run on to get the runners to run. Never could beat Cheetah. 
0,"Need window screens. 530am now. Went to bed at 11pm. No sleep, itchy bug bite swelling allergy! Have to go to work in 4 hours! "
1,"Testing our replacement offsite backup array, all based on Dell disk arrays. One in Telehouse, one offsite, and a regular sync "
0,Night night everyone! Think it's going to be a warm night tonight! 
1,so happy its summer. Its so nice out 
0,I have a follower from Spain. Which makes me sad I never learned another language besides English. Probably too late to learn.  
1,: worship prep for Saturday nght!  revo!
0,I have so many negative points with the photos beta thing I'd have to write a blog to list them all 
1,@tella ahhhh. Got it. Congrats to her. 
1,Eat then play tennis with kimball  then volleyball w/daryl
1,Can't wait for the 3D MOVIEEEEEEEEE 
1,Its June! Do something crazy today. 
0,tirrrrrrrred  but awesome day 
0,can't sleep  and i know i'm going to struggle in the a.m
1,"@mameekins Yep, it's back up now. Yays. "
0,@wongweezy @mcKswift germany?  why was i told poland?  
1,@antondominique Thanks for the heads up.  I think it was a Blogger issue. OK na ulit. 
0,I'm way too throwed...  today sucked donkey balls!! I need me a &quot;friend&quot; hahahaha
1,@ Mami2Mommy Thanks for hanging in there w/ me tonight. I was thrown with the whole webcam mess up. 
1,"@deucehartley yeah, I am a late tweeter "
0,&amp; I'm mad it rained so randomly just now...oh umbrella how I miss u 
1,"@paulariot parabÃÂ©ns, criatura fofa!  ps: anote ;)"
0,"Getting press release stuff for Autumn already, thought it feels like winter today, where has the sun gone!!!! "
0,"@ddlovato your so lucky to feel that way, I simply cannot there's just too much I want to do in my life and I know they'll never be done "
1,"@theelfinpoet Glad to hear, and likewise! "
1,@dpjoyce I'm going to be at Glastonbury unfortunately. On the plus side I will be watching Prodigy 
0,"Happy Fathers Day! Plan for the day: give gift to dad, study, church, &amp; back to studying all day longgg "
0,"no wine for me, working instead.... "
0,@traceofspades my phone is dead.  i left my charger at work on weds.  and i cant get it til tomorrow. call me on travis' tomorrow.
0,Getting ready for monday.  We had a good weekend...Warm.  Now back to reality.  
0,why wont the sun come out??? 
0,@DEATHBOT i wish I could come 
1,http://twitpic.com/6h3tg - My city is transforming like Hollywood ! Haha funny 
0,But gaddamit! FFXIV is soooo freaking pretty.  http://tinyurl.com/pqaonw I hate you Squenix.
1,oooh love it when the music kicks in bring on the suspense   BGT
0,@remixtures That's exactly what I was wondering. 
0,but mum just burned some bacon... smoke alarm's a bitch 
1,"@shaunjumpnow It's you birthday? =D Happy Birthday then, Hope you had a great day  xoxo"
0,i miss william 
1,2 and a bit weeks and all the revision will be over  I am looking forward to that moment!
0,it just got really cold in my room... I have to wrap myself up in a comforter to sit on my comp.   Anyone want to buy me a ceramic heater?
1,@jimkerr09 Hmmmmmm...ok. Looking forward to next time then! 
0,shiitt im bored 
0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
0,school till 5 today  boooo!
0,Gas needs to be cheap again 
1,@drew does it feel real to you? 
0,tired and moody 
1,"@AJM1030 whole wheat bagel w/cream cheese sprinkled with cinnamon, strawberries, and OJ for me.... Same as every morning "
1,"well, saying all my thoughts about bgt has been fun  love to hear back from people about what they think. can't wait for the final now xo"
0,@alecballs you forgot me 
0,reeeally need a cuppa...got a headache boohoo!  and bored! off to make tea...
1,@SidraZ Thinks mu-mu (as in oversized women's tunic) should be spelled moo-moo 
0,says i miss facebook-ing all day  http://plurk.com/p/xoex1
0,Woke up to another rainy day in NJ... enough already.  
0,is full of a cold n not very happy 
0,6 months and no boyfriend. 
1,good morning all 
1,"@luckywinner10 ohhh, send some here? sounds GOOD "
1,@Judyastley Happy Anniversary and what a lovely sunny day for it  x
0,"@ijustine Rescue Me is great! But, unfortunately, they're pulling the first 4 seasons in a week.  Trust me: you'll get hooked!"
1,@melissamoog Good Morning! Glad to hear it. Clark and I are doing great. He's been very good to us. Hard to believe he's a month old. thx 
1,hmm fyi my bestie found a debit card in my car by the name of DORIS..email me if thats yours! 
1,Reminiscing is nice. Hanging with the softball girls 
0,@voodooexp2009 I know!  I was gone all day/night and phone died around 10... Got home at 1am to see contest over. I will pay better att'n!
1,I've reached my 400th update  Awesome
1,@adrianciubotaru that's a good point (ref. &quot;florin_grozea_e_boring&quot;) 
0,@poplollies TELL me about it.  i ***HATE*** moths.  passionately.
0,Need to get ready n go home...   
1,"ok so I am drunk, so sue me.. fuck you I don't care, you got a problem with it??!? of course you don't... no one cares. I'm full of it "
0,"sleeping now, exam in the am.. "
0,"@mredwards Ooo!  Salem's Lot sounds fun.  Too bad I gave all of my paperbacks to my niece     I figured hand down the good stuff, ya know?"
1,Just video called grandparents with sister's laptop  Laggy due to wireless being employed by at both ends.
1,@JustBella  I just want to say hello.  seems kinda strange to me not to 
0,hopes Milo (the cat) is ok...... been missing for 48 hours now  http://plurk.com/p/yykrd
1,reading the HUNGER GAMES &amp; eating a bag of almond M&amp;MS from @rightbrainlefty SRY FOR THE TYPO!  i'm happy it's friday. YOU SHOULD BE TOO!
